tên_sản_phẩm,giá_hiện_tại,giá_gốc,khuyến_mãi,đánh_giá,link_sản_phẩm,brand_id,series,genre_name,công_nghệ_cpu,số_nhân,số_luồng,tốc_độ_cpu,bộ_nhớ đệm,ram,tốc_độ_bus_ram,màn_hình,độ_phân_giải,công_nghệ_màn_hình,đồ_họa,webcam,kích_thước,thông_tin_pin,hệ_điều_hành,cổng_giao_tiếp,kết_nối_không_dây,tính_năng,tốc_độ_tối_đa,loại_ram,ram_tối_đa,ổ_cứng,tần_số_quét,card_màn_hình,âm_thanh,chất_liệu,ra_mắt,đèn,bluetooth,năm_sản_xuất,đèn_bàn_phím,vỏ_nhựa,tên_hãng,nguồn_bán
Máy tính để bàn đồng bộ Dell OptiPlex 7010 SFF (i3-13100 | 8GB | 256GB SSD | KB_M | Ubuntu | 3Yr )_71016921,11.450.000 đ,13.650.000 đ,16.12%,,https://www.anphatpc.com.vn//may-tinh-de-ban-dong-bo-dell-optiplex-7010-sff-i3-13100-8gb-256gb-ssd-kb_m-ubuntu-3yr-_71016921.html,,,,,,,,,Bộ nhớ Ram: 8GB DDR4 3200MHz (1x8GB) (x2 slot) - max 64GB ,,"Cổng xuất hình:1x HDMI,1x Displayport 1.4 ",,,Ổ đĩa quang: Không,,,,,,,,,,,,,,,,,,,,,,Dell,An Phát
Máy tính để bàn đồng bộ Dell Vostro 3020T 6FM7X22 (Core i7 13700/ Intel B660/ 8GB DDR4/ 512GB SSD/ WF_BT/ Windows 11 Home),20.250.000 đ,21.950.000 đ,7.74%,,https://www.anphatpc.com.vn//may-tinh-de-ban-dong-bo-dell-vostro-3020t-6fm7x22-core-i7-13700/-intel-b660/-8gb-ddr4/-512gb-ssd/-wf_bt/-windows-11-home.html,,,,"Chíp xử lý: Intel Core i7-13700 (2.1GHz upto 5.1GHz, 16-Core, 24MB Cache ",,,,,,,"Cổng xuất hình:1x HDMI,1x Displayport 1.4 ",,,Ổ đĩa quang: Không,,,,Window,,,,,,,,,,,,,,,,,,Dell,An Phát
Máy tính đồng bộ để bàn DELL INSPIRON 3020 4VGWP71 (I7 13700/ 16GB RAM/ 512GB SSD/ WL+BT/ K+M/ WIN11/ 1yr),20.950.000 đ,22.990.000 đ,8.87%,,https://www.anphatpc.com.vn//may-tinh-dong-bo-de-ban-dell-inspiron-3020-4vgwp71-i7-13700/-16gb-ram/-512gb-ssd/-wl-bt/-k-m/-win11/-1yr.html,,,,"Chíp xử lý: Intel Core i7-13700 (2.1GHz upto 5.1GHz, 16-Core, 24MB Cache ",,,,,,,"Cổng xuất hình:1x HDMI,1x Displayport 1.4 ",,,Ổ đĩa quang: Không,,,,Window,,,,,,,,,,,,,,,,,,Dell,An Phát
Máy tính để bàn đồng bộ Dell Optiplex 7010 SFF plus (i7-13700 | 16GB | 512GB M.2 SSD | 260W| K_M | Ubuntu | 3yr),24.650.000 đ,26.690.000 đ,7.64%,,https://www.anphatpc.com.vn//may-tinh-de-ban-dong-bo-dell-optiplex-7010-sff-i7-13700-16gb-512gb-m.2-ssd-260w-k_m-ubuntu-3yr.html,,,,"Chíp xử lý: Intel Core i7-13700 (30 MB cache, 16 cores, 24 threads, 2.10 
GHz to 5.20 GHz turbo, 65 W) ",,,,,Bộ nhớ Ram: 16GB (1x16GB) DDR5 4800MHz (x4 khe cắm) ,,Card đồ họa: Intel UHD Graphics 770 ,,,,,,,,,,,,,,,,,,,,,,,,,Dell,An Phát
PC Intel NUC 12 Enthusiast  MB - RNUC12SNKI72000 ( i7-12700H / Intel ARC A770M Graphics / Wi-Fi 6+Bluetooth),20.990.000 đ,21.499.000 đ,2.37%,,https://www.anphatpc.com.vn//pc-intel-nuc-12-enthusiast-nuc12snki72-mb-rnuc12snki72000.html,,,,MAIN: NUC12SNKi7 12700 ,,,,,"CPU: Intel® Core™ i7-12700H (14 Nhân, 20 Luồng) - 24 MB Cache - Turbo 4.70 
GHz ",,HDD: (Không có) ,,,,,,,,,,,,,,,,,,,,,,,,,,An Phát
Mini PC Asus NUC 13 90AB3RNG-MRC110 (Intel Core i9-13900K | Đen),39.100.000 đ,46.800.000 đ,16.45%,,https://www.anphatpc.com.vn//mini-pc-asus-nuc-13-90ab3rng-mrc110.html,,,,,,,,,RAM: Hỗ trợ lên tới 64GB (2 khe) ,,,,,Bộ nhớ đệm: 36MB,,,,,,,,,,,,,,,,,,,,,,Asus,An Phát
Mini PC Asus NUC 12 90AB2WSH-MR4100 (Intel Core i3-1220P | DDR4 | Đen),8.100.000 đ,9.600.000 đ,15.63%,,https://www.anphatpc.com.vn//mini-pc-asus-nuc-12-90ab2wsh-mr4100.html,,,,"CPU: Intel Core i3-1220P (10 nhân, 12 luồng, 4.40 GHz) ",,,,,Kích thước bộ nhớ tối đa: 64 GB ,,,,,Bộ nhớ đệm: 12MB,,,,,,,,,,,,,,,,,,,,,,Asus,An Phát
Mini PC Asus NUC 12 90AB2WSH-MR8100 (Intel Core i7-1260P | DDR4 | Đen),14.400.000 đ,17.200.000 đ,16.28%,,https://www.anphatpc.com.vn//mini-pc-asus-nuc-12-90ab2wsh-mr8100.html,,,,"CPU: Intel Core i7-1260P (12 nhân, 16 luồng 4,70 GHz) ",,,,,Kích thước bộ nhớ tối đa: 64 GB ,,,,,Bộ nhớ đệm: 18MB,,,,,,,,,,,,,,,,,,,,,,Asus,An Phát
Mini PC Asus NUC 12 90AB2WSH-MR6110 (Intel Core i5-1240P | DDR4 | Đen),10.900.000 đ,13.000.000 đ,16.15%,,https://www.anphatpc.com.vn//mini-pc-asus-nuc-12-90ab2wsh-mr6110.html,,,,"CPU: Intel Core i5-1240P (12 nhân, 16 luồng, 4.40 GHz) ",,,,,Kích thước bộ nhớ tối đa: 64 GB ,,,,,Bộ nhớ đệm: 12MB,,,,,,,,,,,,,,,,,,,,,,Asus,An Phát
Mini PC Asus NUC 13 90AB3ANH-MR4100 (Intel Core i3-1315U | DDR4 | Đen),8.850.000 đ,10.600.000 đ,16.51%,,https://www.anphatpc.com.vn//mini-pc-asus-nuc-13-90ab3anh-mr4100.html,,,,"CPU: Intel Core i3-1315U (6 nhân, 8 luồng, 4.5 GHz) ",,,,,Kích thước bộ nhớ tối đa: 64 GB ,,,,,Bộ nhớ đệm: 10MB,,,,,,,,,,,,,,,,,,,,,,Asus,An Phát
Máy chủ SERVER ASUS TS100-E11-PI4-2324G017Z (E-2324G/16GD4/1TB HDD/C256/2 x Intel LAN I210-AT/300W/nOS/ĐEN) _ 90SF02N1-M00260,29.950.000 đ,30.790.000 đ,2.73%,,https://www.anphatpc.com.vn//may-chu-server-asus-ts100-e11-pi4-2324g017z-e-2324g/16gd4/1tb-hdd/c256/2-x-intel-lan-i210-at/300w/nos/den-_-90sf02n1-m00260.html,,,,CPU: Intel Xeon E-2334 Processor (4C/8T 8M Cache 3.40 GHz) ,,,,,"Bộ nhớ ram: 16GB DDR4 2666MHz (2x2 SO-DIMM socket, up to 64GB SDRAM) x4 khe 
cắm ",,,,,Card đồ họa Aspeed AST1400 với 64MB VRAM,,,,,,,,,,,,,,,,,,,,,,Asus,An Phát
Mini PC Asus NUC 13 90AB3ANH-MR6160 (Intel Core i5-1340P | DDR4 | Đen),12.150.000 đ,14.500.000 đ,16.21%,,https://www.anphatpc.com.vn//mini-pc-asus-nuc-13-90ab3anh-mr6160.html,,,,"CPU: Intel Core i5-1340P (12 nhân, 16 luồng, 4.6 GHz) ",,,,,Kích thước bộ nhớ tối đa: 64 GB ,,,,,,,,,,,,,,,,,,,,,,,,,,,Dell,An Phát
Máy tính để bàn All in One Dell OptiPlex 7410 Plus 42OTAIO7410 (Intel Core i5-13500 | 8GB | 512GB | 23.8 inch FHD | Ubuntu),24.990.000 đ,,,,https://www.anphatpc.com.vn//may-tinh-de-ban-all-in-one-dell-optiplex-7410-plus-42otaio7410.html,,,,CPU: Intel Core i5-13500 (6+8 Cores/24MB/20T/2.5GHz to 4.8GHz/65W) ,,,,,RAM: 8GB (1X8GB) DDR5 Non-ECC Memory ,,"Màn hình: 23.8"" FHD 1920x1080 Non-Touch ",,,VGA: Intel Graphics,,,,,,,,,,,,,,,,,,,,,,Dell,An Phát
Máy tính để bàn All In One Asus A3402WBAK-WA070W (Intel Core i3-1215U | 8GB | 512GB | Intel UHD | 23.8 inch FHD | Win 11),Liên hệ,,,,https://www.anphatpc.com.vn//may-tinh-de-ban-all-in-one-asus-a3402wbak-wa070w.html,,,,"Chíp xử lý: Intel Core i3-1215U (10MB, up to 4.4GHz) ",,,,,Bộ nhớ Ram: 1 x 8GB DDR4/ 3200MHz (2 slots) ,,,,,,,,,Window,,"Kết nối mạng: Lan Gigabit, Wifi+ Bluetooth",,,,,,,,,,,,Có,,,,Asus,An Phát
Máy chủ Sever Dell PowerEdge T150 (Xeon E-2314 2.80GHz/ 8GB Ram/ 1TB HDD/ DVDRW/ iDRAC9 Express15G/ Embedded SATA/ powercord/ Broadcom 5720 Dual Port 1Gb On-Board LOM)_42SVRDT150-01A,26.950.000 đ,30.820.000 đ,12.56%,,https://www.anphatpc.com.vn//may-chu-sever-dell-poweredge-t150-xeon-e-2314-2.80ghz/-8gb-ram/-1tb-hdd/-dvdrw/-idrac9-express15g/-embedded-sata/-powercord/-broadcom-5720-dual-port-1gb-on-board-lom-_42svrdt150-01a.html,,,,"Chíp xử lý: Intel Core i3-1215U (10MB, up to 4.4GHz) ","Chíp xử lý: Intel Core i3-1215U (10MB, up to 4.4GHz) ",,,,"Ram : 8GB (x8GB) DDR4 UDIMM, 3200MT/s (x4 slot) ",,,,,Ổ quang: DVD-RW,,,,,,,,,,,,,,,,,,,,,,Dell,An Phát
Mini PC Asus NUC 13 90AB3RNG-MR8110 (Intel Core i7-13700K | DDR5 | Đen),32.800.000 đ,39.300.000 đ,16.54%,,https://www.anphatpc.com.vn//mini-pc-asus-nuc-13-90ab3rng-mr8110-intel-core-i7-13700k-64gb-ddr5-den.html,,,,"CPU: Intel Core i7-13700K (16 nhân, 24 luồng, 5.40 GHz) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asus,An Phát
Máy tính để bàn All In One Asus A3202WBAK-BA102W (Intel Core i3-1215U | 8GB | 512GB | Intel UHD | 21.45 FHD | Win 11),13.790.000 đ,16.990.000 đ,18.83%,,https://www.anphatpc.com.vn//may-tinh-de-ban-all-in-one-asus-a3202wbak-ba102w.html,,,,"Chíp xử lý: Intel Core i3-1215U (10MB, up to 4.4GHz, 6 nhân 8 luồng) ",,,,,Bộ nhớ Ram: 8GB DDR4 SO-DIMM ( 2 khe) ,,,,,"Kết nối mạng: Lan Gigabit, Wifi+ Bluetooth",,,,Window,,,,,,,,,,,,,,,,,,Asus,An Phát
RAM máy chủ Dell 8GB RDIMM 3200MT/s        Low Volt        Single Rank        x4 Data Width 3200MT/s,1.990.000 đ,2.990.000 đ,33.44%,,https://www.anphatpc.com.vn//ram-may-chu-dell-8gb-rdimm-3200mt-s-low-volt-single-rank-x4-data-width.html,,,,RAM máy chủ Dell 8GB RDIMM (Register) ECC ,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,Dell,An Phát
Mini PC Asus NUC 13 90AB3ANH-MR8100 (Intel Core i7-1360P | DDR4 | Đen),16.100.000 đ,19.200.000 đ,16.15%,,https://www.anphatpc.com.vn//mini-pc-asus-nuc-13-90ab3anh-mr8100.html,,,,"CPU: Intel Core i3-1315U (12 nhân, 16 luồng, 5.0 GHz) ",,,,,Kích thước bộ nhớ tối đa: 64 GB ,,Loading...,,,Bộ nhớ đệm: 18MB,,,,,,,,,,,,,,,,,,,,,,Asus,An Phát
Máy tính trạm Workstation Dell Precision 5820  - 42PT58DW41 (Xeon W-2223 | 16GB (2x8GB) | 1TB SSD | Nvidia T1000 8GB | Windows 11 Pro | 3Yr),61.950.000 đ,65.690.000 đ,5.69%,,https://www.anphatpc.com.vn//may-tinh-tram-workstation-dell-precision-5820-42pt58dw41-xeon-w-2223-16gb-2x8gb-1tb-ssd-nvidia-t1000-8gb-windows-11-pro-3yr.html,,,,CPU: Intel Xeon Processor W-2223 (4C 3.6GHz 3.9GHz Turbo HT 8.25MB 120W) ,,,,,Ram: DRam 16GB (2x8GB) DDR4 2933MHz RDIMM ECC Memory (x8 slot) ,,Optical Driver: 8X DVD+/-RW Slimline ,,,,,,,Window,,,,,,,,,,,,,,,,,,Dell,An Phát
Máy trạm Workstation Dell Precision Tower (W-2295 | 512GB (8 x 64GB) DDR4 | Nvidia Quadro RTX6000 24GB | 1TB SSD | 425w | DVDRW | Windows 10 Pro for Workstations (up to 4 Cores) English | 3yr),428.000.000 đ,446.000.000 đ,4.04%,,https://www.anphatpc.com.vn//may-tram-workstation-dell-precision-tower-w-2295-512gb-8-x-64gb-ddr4-nvidia-quadro-rtx6000-24gb-1tb-ssd-425w-dvdrw-windows-10-pro-for-workstations-up-to-4-cores-english-3yr.html,,,,"CPU: Intel (R) Xeon Processor W-2295 18C(3.0GHz 4.8GHz Turbo HT 24.75MB 
(165W) ",,,,,RAM: 512GB (8 x 64GB) DDR4 2933 RDIM ECC Memory ,,Ổ quang: 8x Slimline DVD-ROM Drive ,,,,,,,Window,,,,,,,,,,,,,,,,,,Dell,An Phát
PCAP AMD Red Team 2 (AMD Ryzen 7 7800X3D | B650E | 32GB | 650W | 500GB | RX 7600),44.057.000 đ,,,,https://www.anphatpc.com.vn//pcap-amd-red-team-2.html,,,,"Cấu hình và hình ảnh mang tính chất minh họa cho sản phẩm, có thể thay đổi 
theo thời điểm ",,,,,MAGI0404: Mainboard Gigaybte B650E Aorus Master (Wifi+Bluetooth) ,,VGGI0230: Radeon™ RX 7600 GAMING OC 8G ,,,"RAKT0127: Ram Kingston FURY Beast RGB 32GB (2x16GB) DDR5 bus 5200Mhz 
(KF552C40BBAK2-32) ",,,,,,,,,,,,,,,,,,,,,,,An Phát
Máy tính để bàn đồng bộ  Dell OptiPlex 3000 SFF (i5-12500 | 4GB | 256GB SSD | DVDRW | Ubuntu Linux 20.04 | 3yr) _ 3000SFF-I512500-4GSSD3Y,14.750.000 đ,15.950.000 đ,7.52%,,https://www.anphatpc.com.vn//may-tinh-de-ban-dong-bo-dell-optiplex-3000-sff-i5-12500-4gb-256gb-ssd-dvdrw-ubuntu-linux-20.04-3yr-_-3000sff-i512500-4gssd3y.html,,,,Chíp xử lý: Intel® Core i5-12500 (6Cores/18MB/12T/3.0GHz to 4.6GHz/65W) ,,,,,Bộ nhớ Ram: 4GB DDR4 3200MHz (1x4GB) - x2 Khe cắm ,,"Cổng xuất hình: 1 x DisplayPort, 1 x HDMI, 1x VGA ",,,,,,,,,,,,,,,,,,,,,,,,,Dell,An Phát
Ram máy chủ Dell 16GB 3200Mhz        Dual Rank        x8 Data Width        Low Volt UDIMM,3.650.000 đ,4.950.000 đ,26.26%,,https://www.anphatpc.com.vn//ram-may-chu-dell-16gb-3200mhz-dual-rank-x8-data-width-low-volt-udimm.html,,,,Dung lượng: 16GB ,,,,,Bus: 3200Mhz ,,,,,,,,,,,,,,,,,,,,,,,,,,,Dell,An Phát
Máy tính để bàn đồng bộ Dell Vostro 3020 MT MTI72062W1-8G-512G (Core i7 13700/ Intel B660/ 8GB DDR4/ 512GB SSD/ WF_BT/ Windows 11 Home),20.250.000 đ,23.990.000 đ,15.59%,,https://www.anphatpc.com.vn//may-tinh-de-ban-dong-bo-dell-vostro-3020-mt-mti72062w1-8g-512g-core-i7-13700/-intel-b660/-8gb-ddr4/-512gb-ssd/-wf_bt/-windows-11-home.html,,,,"Chíp xử lý: Intel Core i7-13700 (2.1GHz upto 5.1GHz, 16-Core, 24MB Cache ",,,,,Bộ nhớ Ram: 8GB DDR4 3200MHz (x2 slot) - max 64GB ,,"Cổng xuất hình:1x HDMI,1x Displayport 1.4 ",,,Ổ đĩa quang: Không,,,,Window,,,,,,,,,,,,,,,,,,Dell,An Phát
Workstation Dell Precision 3660 Tower - 42PT3660D15 (i5-12600 | 8GB DDR5 | SSD  256GB_ 1TB HDD| NVIDIA T400 | DVDRW |  KB_M | DOS | 3Yr),29.950.000 đ,30.960.000 đ,3.26%,,https://www.anphatpc.com.vn//workstation-dell-precision-3660-tower-42pt3660d15-i5-12600-8gb-ddr5-ssd-256gb_-1tb-hdd-nvidia-t400-dvdrw-kb_m-dos-3yr.html,,,,"CPU: CPU Intel® Core™ i5-12600 (Up To 4.80 GHz, 6 Nhân 12 Luồng, 18M Cache) ",,,,,,,Ổ đĩa: DVDRW ,,,Cổng xuất hình: x2 Display port 1.4 (mainboard),,,,,,,,,,,,,,,,,,,,,,Dell,An Phát
Máy tính để bàn All in One Lenovo IdeaCentre AIO 3 24ITL6 F0G000XCVN (Core™ i3-1115G4 | 4GB | 256GB | Intel UHD | 23.8 inch FHD | Win 11 | Đen),12.490.000 đ,15.990.000 đ,21.89%,,https://www.anphatpc.com.vn//may-tinh-de-ban-all-in-one-lenovo-ideacentre-aio-3-24itl6-f0g000xcvn.html,,,,"Chíp xử lý: Intel® Core™ i3-1115G4 (3.00 GHz up to 4.10 GHz, 6MB) ",,,,,,,Màn hình: 23.8 inch FHD (1920x1080) IPS 250nits ,,,Card đồ họa: Integrated Intel UHD Graphics,,,,Window,,,,,,,,,,,,,,,,,,Lenovo,An Phát
Máy chủ Sever Dell PowerEdge T150 42SVRDT150-903 (Xeon E-2324G/8GB/2TB/DVDRW/300W/4Yr),34.950.000 đ,39.650.000 đ,11.85%,,https://www.anphatpc.com.vn//may-chu-sever-dell-poweredge-t150-42svrdt150-903-xeon-e-2324g-8gb-2tb-dvdrw-300w-4yr.html,,,,"Cpu : Intel® Xeon® E-2324G Processor 8M Cache, 3.10 GHz ",,,,,"Ram : 8GB DDR4 UDIMM ECC, 3200MT/s (x4 slot) ",,cổng hiển thị: VGA port ,,,Ổ quang: DVD-RW,,,,,,,,,,,,,,,,,,,,,,Dell,An Phát
Mini PC Asus NUC PN63-S1-B-S3001MV (Barebone | Intel Core I3-1115G4 |Intel 802.11AX,8.288.000 đ,8.950.000 đ,7.40%,,https://www.anphatpc.com.vn//mini-pc-asus-pn63-s1-b-s3001mv.html,,,,"CPU: Intel® Core™ i3-1115G4 Processor 3.0GHz (6M Cache, up to 4.1GHz) ",,,,,RAM: Chưa có (Hỗ trợ nâng cấp tối đa: 16GB (2 x 8GB) ,,,,,VGA: Intel® UHD Graphics,,,,,,"Kết nối mạng: Wi-Fi 5, Bluetooth 5.0, 2*2 (Barebone SKU)/LAN ",,,,,,,,,,,,Có,,,,Asus,An Phát
PC Intel NUC 12 Performance L6 RNUC12WSHI50Z00 (i5-1240P | Iris Xe Graphics |  DDR4 3200Mhz | HDMI | Dual LAN | NVME SSD + SATA | Wi-Fi 6+Bluetooth),11.599.000 đ,,,,https://www.anphatpc.com.vn//pc-intel-nuc-12-performance-l6-rnuc12wshi50z00.html,,,,"CPU: Intel® Core™ i5-1240P (12 Nhân, 16 Luồng) - 12 MB Cache - Turbo 4.40 
GHz ",,,,,GPU: Intel® Iris Xe Graphics ,,SSD: (Chưa có) NVME SSD + SATA ,,,HDD: (Chưa có),,,,,,,,,,,,,,,,,,,,,,Asus,An Phát
Mini PC Asus NUC PN41-BBC097MV ( Intel Celeron N4505/Wi-Fi6/BT5.0/LAN/65W/HDMI/VGA/nOS/HDD PACKING/VESA MOUNT/ĐEN ),3.990.000 đ,,,,https://www.anphatpc.com.vn//mini-pc-asus-pn41-bbc097mv.html,,,,"CPU: Intel Celeron N4505 Processor 2.0GHz (4M Cache, up to 2.9GHz) ",,,,,RAM: 2 slots – Ram Notebook ,,,,,VGA: Intel UHD Graphics,,,,,,,,,,,,,,,,,,,,,,Asus,An Phát
Máy tính để bàn All in one Asus  A3402WBAK-WA604W (Intel Core i5-1235U | 8GB | 512GB | Intel UHD | 23.8 inch | Win 11 | Trắng),17.190.000 đ,20.590.000 đ,16.51%,,https://www.anphatpc.com.vn//may-tinh-de-ban-all-in-one-asus-a3402wbak-wa604w.html,,,,"Chíp xử lý: Intel Core i5-1235U (upto 4.4GHz, 12MB, 10 nhân 12 luồng) ",,,,,"Bộ nhớ Ram: 8GB DDR4 SO-DIMM (2 khe, 1 khe 8 GB + 1 khe trống) ",,,,,,,,,Window,,"Kết nối mạng: Lan Gigabit, Wifi+ Bluetooth",,,,,,,,,,,,Có,,,,Asus,An Phát
PC Intel NUC 11 Essential L6 NUC11ATKPE - BNUC11ATKPE000099ANTF (Pentium Silver N6005/Intel Core UHD Graphics/Wi-Fi 5+Bluetooth),4.890.000 đ,5.490.000 đ,10.93%,,https://www.anphatpc.com.vn//pc-intel-nuc-11-essential-l6-nuc11atkpe-bnuc11atkpe000099antf.html,,,,MAIN: NUC11ATBPE ,,,,,"CPU: Intel® Pentium® Silver N6005 (4 Nhân, 4 Luồng) - 4 MB Cache - Turbo 
3.30 GHz ",,HDD: (Không có) ,,,"RAM: (Chưa có), 2 Slot DDR4-2933 1.2V SO-DIMM - Hỗ trợ tối đa 32GB (16GB*2)",,,,,,,,,,,,,,,,,,,,,,,An Phát
Intel NUC RNUC12WSHI30Z00 PC - Workstation barebone UCFF Black,8.490.000 đ,8.790.000 đ,3.41%,,https://www.anphatpc.com.vn//intel-nuc-rnuc12wshi30z00-pc-workstation-barebone-ucff-black.html,,,,"CPU: Intel® Core™ i3-1220P (10 Nhân, 12 Luồng) - 12 MB Cache - Turbo 4.40 
GHz ",,,,,GPU: Intel® UHD Graphics ,,"SSD: (Chưa có), 22x80 NVMe (M); 22x42 SATA (B) ",,,HDD: (Không có),,,,,,,,,,,,,,,,,,,,,,,An Phát
Máy tính để bàn đồng bộ Asus S501MD-312100044W (Core i3 12100/ Intel B660/ 4GB/ 256GB SSD/ Intel Graphics/ Windows 11 Home),9.100.000 đ,9.700.000 đ,6.19%,,https://www.anphatpc.com.vn//may-tinh-de-ban-dong-bo-asus-s501md-312100044w-core-i3-12100/-intel-b660/-4gb/-256gb-ssd/-intel-graphics/-windows-11-home.html,,,,,,,,,Bộ nhớ Ram: 4GB DDR4 3200MHz (2 khe cắm Ram) ,,,,,Card đồ họa: Intel UHD Graphics 730,,,,Window,,,,,,,,,,,,,,,,,,Asus,An Phát
Máy tính để bàn đồng bộ Asus S500SD-312100037W (Core i3 12100/ Intel B660/ 8GB/ 256Gb SSD/ Intel Graphics/ Windows 11 Home),9.150.000 đ,9.900.000 đ,7.58%,,https://www.anphatpc.com.vn//may-tinh-de-ban-dong-bo-asus-s500sd-312100037w-core-i3-12100/-intel-b660/-8gb/-256gb-ssd/-intel-graphics/-windows-11-home.html,,,,"Chíp xử lý: Intel Core i3-12100 (upto 4.3 GHz,12 MB L3 cache,4 cores,8 
threads) ",,,,,"Bộ nhớ Ram: 8GB DDR4 3200MHz (1 x 8GB), 2 khe cắm Ram ",,"Cổng xuất hình: x1 VGA port, 1x HDMI 1.4 ",,,Card đồ họa: Intel UHD Graphics 730,,,,Window,,,,,,,,,,,,,,,,,,HP,An Phát
Máy tính để bàn đồng bộ HP 280 Pro G5 SFF 60G67PA (i3-10100/8GB/SSD 256GB/wifi ac+BT/KM/Win11),8.750.000 đ,10.290.000 đ,14.97%,,https://www.anphatpc.com.vn//may-tinh-de-ban-dong-bo-hp-280-pro-g5-sff-60g67pa-i3-10105-8gb-ssd-256gb-wifi-ac-bt-km-win11.html,,,,"Chíp xử lý: Intel Core i3-10100 3.7GHz up to 4.4GHz, 6MB ",,,,,,,,,,Card đồ họa: Intel UHD Graphics 630,,,,Window,,"Kết nối mạng: Lan Gigabit, Wifi + Blutooth ",,,,,,,,,,,,Có,,,,HP,An Phát
Máy trạm Workstation Dell Precision 3660 42PT3660D14 (Core i9 12900/ 16GB (2x 8GB)/ 1Tb SSD/ Nvidia T400 4GB/ None OS),46.650.000 đ,49.900.000 đ,6.51%,,https://www.anphatpc.com.vn//may-tram-workstation-dell-precision-3660-42pt3660d14-core-i9-12900/-16gb-2x-8gb-/-1tb-ssd/-nvidia-t400-4gb/-none-os.html,,,,"CPU: Intel Core i9-12900 processor (30MB Cache, 16 Core (8P+8E), 2.4GHz to 
5.1GHz ",,,,,"RAM: 16GB(2x8GB) DDR5 4400MHz UDIMM non-ECC memory (x4 slot) - Lưu ý: Nâng 
cấp DDR5 hãng kingston hoặc kingmax không tản ",,Ổ đĩa: DVDRW ,,,,,,,,,,,,,,,,,,,,,,,,,Dell,An Phát
Máy tính để bàn đồng bộ HP Pro 280 G9 SFF 72K92PA (Core i5-12500 | 8GB |  256GB SSD | Wlan ac+BT | KB &amp,12.250.000 đ,13.650.000 đ,10.26%,,https://www.anphatpc.com.vn//may-tinh-de-ban-dong-bo-hp-pro-280-g9-sff-72k92pa-core-i5-12500-8gb-256gb-ssd-wlan-ac-bt-kb-amp-m-win11-home-64-1yr.html,,,,"CPU: Intel Core i5-12500 (Up To 4.40GHz, 6 Nhân 12 Luồng,18MB Cache ",,,,,RAM: 8GB (1 x 8GB) DDR4-3200 MHz (x2 slot) ,,,,,VGA: Intel® UHD Graphics 730,,,,,,,,,,,,,,,,,,,,,,HP,An Phát
Máy tính để bàn đồng bộ Dell OptiPlex 7010 SFF (i3-13100 | 8GB | 256GB SSD | KB_M | Ubuntu | 3Yr )_71022166,11.550.000 đ,12.690.000 đ,8.98%,,https://www.anphatpc.com.vn//may-tinh-de-ban-dong-bo-dell-optiplex-7010-sff-i3-13100-8gb-256gb-ssd-kb_m-ubuntu-3yr-_71022166.html,,,,"Chíp xử lý: Intel Core i3-13100, 4C/8T, 12 MB cahe upto 3.40 GHz ",,,,,Bộ nhớ Ram: 8GB DDR4 3200MHz (1x8GB) (x2 slot) - max 64GB ,,"Cổng xuất hình:1x HDMI,1x Displayport 1.4 ",,,Ổ đĩa quang: Không,,,,,,,,,,,,,,,,,,,,,,Dell,An Phát
Máy tính để bàn đồng bộ Dell OptiPlex 7010 SFF (i5-13500 | 8GB | 256GB SSD | KB_M | Ubuntu | 1Yr )_7010SFF8G2561Y,13.950.000 đ,14.990.000 đ,6.94%,,https://www.anphatpc.com.vn//may-tinh-de-ban-dong-bo-dell-optiplex-7010-sff-i5-13500-8gb-256gb-ssd-kb_m-ubuntu-1yr-_7010sff8g2561y.html,,,,"Chíp xử lý: Intel Core i5-13500 (2.5GHz up to 4.8GHz, 24 MB Intel Smart 
Cache) ",,,,,Bộ nhớ Ram: 8GB DDR4 3200MHz (1x8GB) (x2 slot) - max 64GB ,,"Cổng xuất hình:1x HDMI,1x Displayport 1.4 ",,,Ổ đĩa quang: Không,,,,,,,,,,,,,,,,,,,,,,Dell,An Phát
PCAP AMD Red Team 5 (B650 | Ryzen 5 7600X | 16GB | PSU 750W | 500GB | RX 6600),24.490.000 đ,,,,https://www.anphatpc.com.vn//pcap-amd-red-team-5.html,,,,"Cấu hình và hình ảnh mang tính chất minh họa cho sản phẩm, có thể thay đổi 
theo thời điểm ",,,,,MAGI0411: Mainboard Gigabyte B650 AERO G DDR5 (Wifi+Bluetooth) ,,CAKN0044: Vỏ Case KENOO ESPORT FM800 (EATX) ,,,,,,,,,,,,,,,,,,,,,,,,,,An Phát
